motor_control,world_x,world_y,world_z,world_p,world_q,world_r,x_img,y_img,x_screen,y_screen
"0:10.0,1:60.0,2:90.0,3:170.0,4:10.0,5:10.0",0.06805599029701856,-0.15278420010814117,0.1123496231092566,-0.8633244696986093,-0.13370707014363323,-1.4572881458686184,442,404,0.3812500000000001,-0.6833333333333333
"0:10.0,1:60.0,2:120.0,3:30.0,4:10.0,5:10.0",0.074607052732825,-0.18979907451124647,0.12198903000149142,1.042180401488179,0.15165382723866894,-1.4827885536452152,474,401,0.48124999999999996,-0.6708333333333334
"0:10.0,1:60.0,2:120.0,3:60.0,4:10.0,5:10.0",0.07560080891716135,-0.19541400502229334,0.13900498681293594,0.5184554926235676,0.08747897020954991,-1.418838423651666,483,404,0.5093749999999999,-0.6833333333333333
"0:10.0,1:60.0,2:120.0,3:90.0,4:10.0,5:10.0",0.07497867347807104,-0.19189880953068675,0.15658656704280027,0.001512100439405094,0.00026761837061832304,-1.3956258940647375,484,409,0.5125,-0.7041666666666666
"0:10.0,1:60.0,2:120.0,3:120.0,4:10.0,5:10.0",0.07290789981962993,-0.1801985047884464,0.1700279279568692,-0.5154079913767325,-0.08701364278881897,-1.4185728773979918,478,415,0.4937499999999999,-0.7291666666666667
"0:10.0,1:60.0,2:120.0,3:150.0,4:10.0,5:10.0",0.06994331815659667,-0.1634479976775533,0.17572768099769498,-1.0389158057436918,-0.15136827172823913,-1.482295821106385,464,419,0.44999999999999996,-0.7458333333333333
"0:10.0,1:60.0,2:120.0,3:170.0,4:10.0,5:10.0",0.06785999467512924,-0.15167678380756122,0.17437199518065039,-1.3918337971315726,-0.1724285245614981,-1.5397686632234178,453,420,0.4156249999999999,-0.75
"0:10.0,1:60.0,2:150.0,3:10.0,4:10.0,5:10.0",0.0722059588965689,-0.1762323916029877,0.1898553958418898,0.8653784245848318,0.1339388413270873,-1.457562192601994,479,421,0.49687499999999996,-0.7541666666666667
"0:10.0,1:60.0,2:150.0,3:30.0,4:10.0,5:10.0",0.07269349478661491,-0.1789870714604818,0.2015145996177322,0.5186226326899324,0.08750446663203655,-1.4188530283739647,485,424,0.515625,-0.7666666666666666
"0:10.0,1:60.0,2:150.0,3:60.0,4:10.0,5:10.0",0.07207142237951278,-0.1754722321128064,0.21910200171375246,0.0015122624157312193,0.00026764703789739023,-1.3956258941080881,486,430,0.51875,-0.7916666666666667
"0:10.0,1:60.0,2:150.0,3:90.0,4:10.0,5:10.0",0.07000064827890162,-0.16377192487221304,0.23254336772796017,-0.515407991217504,-0.0870136427644841,-1.4185728773841546,479,437,0.49687499999999996,-0.8208333333333333
"0:10.0,1:60.0,2:150.0,3:120.0,4:10.0,5:10.0",0.06703606661506037,-0.14702141775675404,0.23824312077185777,-1.0389158057436916,-0.15136827172823858,-1.482295821106385,464,442,0.44999999999999996,-0.8416666666666666
"0:10.0,1:60.0,2:170.0,3:10.0,4:10.0,5:10.0",0.06783985254122636,-0.15156297653375073,0.23482575941018766,0.5174407886851492,0.08732412733998482,-1.4187498498183728,467,440,0.4593750000000001,-0.8333333333333333
"0:10.0,1:60.0,2:170.0,3:30.0,4:10.0,5:10.0",0.06760340466698507,-0.15022699653758487,0.24673887130005887,0.17375780913089994,0.030588399558419785,-1.398290090985906,469,444,0.46562499999999996,-0.8500000000000001
"0:10.0,1:60.0,2:170.0,3:60.0,4:10.0,5:10.0",0.06597101731114834,-0.1410036661930013,0.26204649263983404,-0.3424420006037371,-0.0593595384564206,-1.4058927155193983,464,452,0.44999999999999996,-0.8833333333333333
"0:10.0,1:60.0,2:170.0,3:90.0,4:10.0,5:10.0",0.0632242112868347,-0.1254836370380513,0.27061616981708136,-0.8633244696986093,-0.1337070701436334,-1.4572881458686187,451,458,0.40937500000000004,-0.9083333333333334
"0:10.0,1:60.0,2:170.0,3:120.0,4:10.0,5:10.0",0.060098661988229746,-0.10782362908327825,0.27015739051568616,-1.391833797131573,-0.17242852456149788,-1.5397686632234182,432,461,0.3500000000000001,-0.9208333333333334
"0:10.0,1:90.0,2:10.0,3:120.0,4:10.0,5:10.0",0.050146164362017576,-0.05158993367245637,0.0151093744243809,0.8653782595051334,0.13393882272226335,-1.4575621705574626,355,395,0.109375,-0.6458333333333333
"0:10.0,1:90.0,2:10.0,3:150.0,4:10.0,5:10.0",0.05060579211910918,-0.054186926735445035,0.03285479036740617,0.34446655657713765,0.059695732817592786,-1.406013161428801,358,399,0.11874999999999991,-0.6625000000000001
"0:10.0,1:90.0,2:10.0,3:170.0,4:10.0,5:10.0",0.05000887027824211,-0.05081419335294135,0.04438769765839311,0.000505127947069276,8.939985946647943e-05,-1.395625714310955,356,402,0.11250000000000004,-0.675
"0:10.0,1:90.0,2:30.0,3:120.0,4:10.0,5:10.0",0.05771667511453412,-0.094364904513858,0.041539279632439544,0.5186224693061889,0.0875044417098669,-1.4188530140953979,388,396,0.2124999999999999,-0.6499999999999999
"0:10.0,1:90.0,2:30.0,3:150.0,4:10.0,5:10.0",0.057095055736099236,-0.09085262487300545,0.05912145522899427,0.001677964196735608,0.0002969736602828107,-1.3956259408874154,387,400,0.2093750000000001,-0.6666666666666667
"0:10.0,1:90.0,2:30.0,3:170.0,4:10.0,5:10.0",0.05584901555254972,-0.08381223694399374,0.06879719387811371,-0.3422757138753913,-0.05933191375783681,-1.4058828529043346,383,403,0.1968749999999999,-0.6791666666666667
"0:10.0,1:90.0,2:60.0,3:60.0,4:10.0,5:10.0",0.06470815577264843,-0.13386823408638981,0.07025057255875793,1.0420106640219065,0.15163902004652152,-1.4827629121079424,421,397,0.31562500000000004,-0.6541666666666666
"0:10.0,1:90.0,2:60.0,3:90.0,4:10.0,5:10.0",0.06570135007650886,-0.13947998985510315,0.0872616682758195,0.5184553293997958,0.08747894530929529,-1.4188384093912254,427,400,0.3343750000000001,-0.6666666666666667
"0:10.0,1:90.0,2:60.0,3:120.0,4:10.0,5:10.0",0.06507921457594297,-0.13596479401614744,0.10484324282023301,0.0015121002798196162,0.0002676183423745576,-1.3956258940646955,427,404,0.3343750000000001,-0.6833333333333333
"0:10.0,1:90.0,2:60.0,3:150.0,4:10.0,5:10.0",0.06300844091793038,-0.124264489276328,0.11828460372930454,-0.5154079913783041,-0.08701364278905892,-1.418572877398128,420,409,0.3125,-0.7041666666666666
"0:10.0,1:90.0,2:60.0,3:170.0,4:10.0,5:10.0",0.06108608507109109,-0.11340277624488365,0.12308745025576498,-0.8633244698610822,-0.13370707016198935,-1.4572881458902773,412,412,0.2875000000000001,-0.7166666666666666
"0:10.0,1:90.0,2:90.0,3:30.0,4:10.0,5:10.0",0.06763714805859466,-0.1504176537651936,0.13272688244353317,1.0421802357271233,0.15165381278049375,-1.4827885286031663,444,409,0.38749999999999996,-0.7041666666666666
"0:10.0,1:90.0,2:90.0,3:60.0,4:10.0,5:10.0",0.06863090375512451,-0.156032581520032,0.1497428401929606,0.5184553293997961,0.08747894530929556,-1.418838409391226,452,413,0.4125000000000001,-0.7208333333333334
"0:10.0,1:90.0,2:90.0,3:90.0,4:10.0,5:10.0",0.06800876781201279,-0.15251738318059851,0.1673244198356058,0.0015119384615200548,0.000267589703063425,-1.3956258940213924,453,418,0.4156249999999999,-0.7416666666666667
"0:10.0,1:90.0,2:90.0,3:120.0,4:10.0,5:10.0",0.06593799376824025,-0.14081707626115536,0.18076577879512,-0.5154081545872186,-0.08701366773224752,-1.4185728915816185,445,424,0.390625,-0.7666666666666666
"0:10.0,1:90.0,2:90.0,3:150.0,4:10.0,5:10.0",0.062973411941809,-0.12406656822702843,0.1864655290377466,-1.0389159714902947,-0.15136828626714618,-1.4822958460994653,431,428,0.34687500000000004,-0.7833333333333334
"0:10.0,1:90.0,2:90.0,3:170.0,4:10.0,5:10.0",0.060890088499205755,-0.11229535457662763,0.18510984125430208,-1.3918339640223967,-0.1724285296645775,-1.5397686918577722,420,430,0.3125,-0.7916666666666667
"0:10.0,1:90.0,2:120.0,3:10.0,4:10.0,5:10.0",0.06523605227541483,-0.13685095985640666,0.2005932460400804,0.8653782595051336,0.1339388227222633,-1.4575621705574626,445,431,0.390625,-0.7958333333333334
"0:10.0,1:90.0,2:120.0,3:30.0,4:10.0,5:10.0",0.06572358783089324,-0.13960563782352498,0.21225245027654516,0.5186224693061884,0.0875044417098669,-1.4188530140953972,450,434,0.40625,-0.8083333333333333
"0:10.0,1:90.0,2:120.0,3:60.0,4:10.0,5:10.0",0.06510151491911095,-0.13609079562430046,0.22983985178483274,0.0015121002798200002,0.00026761834237467024,-1.3956258940646953,451,441,0.40937500000000004,-0.8374999999999999
"0:10.0,1:90.0,2:120.0,3:90.0,4:10.0,5:10.0",0.06303074043279258,-0.12439048620437929,0.24328121584257853,-0.5154081545872186,-0.08701366773224743,-1.4185728915816185,443,447,0.3843749999999999,-0.8625
"0:10.0,1:90.0,2:120.0,3:120.0,4:10.0,5:10.0",0.06006615860539376,-0.1076399781647859,0.2489809660855471,-1.0389159716519971,-0.15136828628133026,-1.4822958461238485,427,453,0.3343750000000001,-0.8875
"0:10.0,1:90.0,2:150.0,3:10.0,4:10.0,5:10.0",0.05773057276902171,-0.09444342917169615,0.26413838641569476,0.3444665565771385,0.0596957328175927,-1.4060131614288003,417,461,0.3031250000000001,-0.9208333333333334
"0:10.0,1:90.0,2:150.0,3:30.0,4:10.0,5:10.0",0.05713686118897356,-0.09108883443497343,0.27563435030568906,0.001677964196735608,0.0002969736602828107,-1.3956259408874154,415,466,0.296875,-0.9416666666666667
"0:10.0,1:90.0,2:150.0,3:60.0,4:10.0,5:10.0",0.055065633997613626,-0.07938596713678182,0.2890809371264935,-0.5154079913783035,-0.08701364278905857,-1.4185728773981279,404,470,0.26249999999999996,-0.9583333333333333
"0:10.0,1:90.0,2:150.0,3:90.0,4:10.0,5:10.0",0.05210105134287645,-0.06263545442255347,0.29478069051779454,-1.0389159714902942,-0.15136828626714652,-1.4822958460994649,386,473,0.20625000000000004,-0.9708333333333334
"0:10.0,1:90.0,2:170.0,3:10.0,4:10.0,5:10.0",0.05003085286528786,-0.05093839957254771,0.2905581373041989,0.0005051279470695587,8.939985946595267e-05,-1.3956257143109547,374,473,0.16874999999999996,-0.9708333333333334
"0:10.0,1:90.0,2:170.0,3:30.0,4:10.0,5:10.0",0.0487880229425573,-0.04391615028931674,0.3001969325523257,-0.34227571387539213,-0.059331913757837224,-1.4058828529043341,366,476,0.14375000000000004,-0.9833333333333334
"0:10.0,1:120.0,2:10.0,3:90.0,4:10.0,5:10.0",0.05339306359427742,-0.06993559416025791,0.031769040429791146,0.8653782595049752,0.13393882272224514,-1.457562170557441,369,397,0.15312499999999996,-0.6541666666666666
"0:10.0,1:120.0,2:10.0,3:120.0,4:10.0,5:10.0",0.05385269135125821,-0.07253258722261946,0.049514456378342675,0.3444665564183916,0.05969573279124095,-1.4060131614193305,373,401,0.1656249999999999,-0.6708333333333334
"0:10.0,1:120.0,2:10.0,3:150.0,4:10.0,5:10.0",0.05270448406332269,-0.06604497563777506,0.06620121560784553,-0.1715725363684795,-0.030207742964299292,-1.3982236731111015,369,405,0.15312499999999996,-0.6875
"0:10.0,1:120.0,2:10.0,3:170.0,4:10.0,5:10.0",0.05118260143458901,-0.05744602013845013,0.07447656661677851,-0.5164226403796739,-0.08716866473071441,-1.4186611326918286,363,408,0.1343749999999999,-0.7
"0:10.0,1:120.0,2:30.0,3:60.0,4:10.0,5:10.0",0.05773394050936773,-0.09446245760965251,0.05953060627821535,1.042180401324707,0.15165382722441018,-1.4827885536205196,390,400,0.21875,-0.6666666666666667
"0:10.0,1:120.0,2:30.0,3:90.0,4:10.0,5:10.0",0.05872763416541846,-0.10007703482279348,0.07654074181158295,0.5186224693060317,0.08750444170984246,-1.4188530140953841,396,403,0.23750000000000004,-0.6791666666666667
"0:10.0,1:120.0,2:30.0,3:120.0,4:10.0,5:10.0",0.05810601478655095,-0.09656475517949734,0.09412291741311642,0.001677964038553461,0.00029697363228726553,-1.3956259408873688,395,407,0.234375,-0.6958333333333333
"0:10.0,1:120.0,2:30.0,3:150.0,4:10.0,5:10.0",0.05603563573346171,-0.0848666800401159,0.10756627957610176,-0.5152408658225534,-0.08698809975349034,-1.4185583556648553,387,412,0.2093750000000001,-0.7166666666666666
"0:10.0,1:120.0,2:30.0,3:170.0,4:10.0,5:10.0",0.05411342090302432,-0.0740057637808687,0.11237098403021004,-0.8631556056041529,-0.1336879898272018,-1.4572656363560448,379,415,0.18437499999999996,-0.7291666666666667
"0:10.0,1:120.0,2:60.0,3:30.0,4:10.0,5:10.0",0.060665332363142505,-0.11102543534910127,0.1220299804610657,1.0421804013247062,0.15165382722441018,-1.4827885536205194,410,412,0.28125,-0.7166666666666666
"0:10.0,1:120.0,2:60.0,3:60.0,4:10.0,5:10.0",0.06165908854699775,-0.11664036585743003,0.1390459372734353,0.5184554924625974,0.08747897018499358,-1.418838423637603,417,416,0.3031250000000001,-0.7333333333333334
"0:10.0,1:120.0,2:60.0,3:90.0,4:10.0,5:10.0",0.06103695310741031,-0.11312517036301499,0.15662751750272053,0.0015121002796639178,0.00026761834234646407,-1.3956258940646955,416,421,0.30000000000000004,-0.7541666666666667
"0:10.0,1:120.0,2:60.0,3:120.0,4:10.0,5:10.0",0.05896617944858942,-0.10142486561862747,0.17006887841486196,-0.5154079915376892,-0.0870136428134178,-1.4185728774119795,408,427,0.2749999999999999,-0.7791666666666666
"0:10.0,1:120.0,2:60.0,3:150.0,4:10.0,5:10.0",0.056001597785394944,-0.08467435850682392,0.1757686314529281,-1.03891580590715,-0.15136827174257703,-1.482295821131033,394,431,0.23124999999999996,-0.7958333333333334
"0:10.0,1:120.0,2:90.0,3:10.0,4:10.0,5:10.0",0.058264237131930074,-0.09745874455904681,0.18989636934705195,0.8653782595049748,0.1339388227222452,-1.4575621705574413,407,434,0.2718750000000001,-0.8083333333333333
"0:10.0,1:120.0,2:90.0,3:30.0,4:10.0,5:10.0",0.058751772687408485,-0.10021342252616337,0.20155557358351717,0.5186224693060314,0.08750444170984249,-1.4188530140953837,412,437,0.2875000000000001,-0.8208333333333333
"0:10.0,1:120.0,2:90.0,3:60.0,4:10.0,5:10.0",0.058129699775625474,-0.09669858032693628,0.21914297509180425,0.0015121002796639616,0.0002676183423468621,-1.395625894064695,411,444,0.28437500000000004,-0.8500000000000001
"0:10.0,1:120.0,2:90.0,3:90.0,4:10.0,5:10.0",0.05605892528930663,-0.08499827090701295,0.23258433914954824,-0.5154081545873758,-0.08701366773227172,-1.418572891581633,402,450,0.2562500000000001,-0.875
"0:10.0,1:120.0,2:90.0,3:120.0,4:10.0,5:10.0",0.0530943434619076,-0.06824776286741874,0.23828408939251405,-1.038915971652157,-0.15136828628134436,-1.4822958461238736,387,456,0.2093750000000001,-0.8999999999999999
"0:10.0,1:120.0,2:120.0,3:10.0,4:10.0,5:10.0",0.05075875762239903,-0.055051213856605746,0.25344150973823365,0.3444665564183915,0.05969573279124092,-1.40601316141933,375,464,0.171875,-0.9333333333333333
"0:10.0,1:120.0,2:120.0,3:30.0,4:10.0,5:10.0",0.0501650460420292,-0.05169661911806456,0.2649374736276808,0.0016779640385537304,0.0002969736322868956,-1.3956259408873686,373,468,0.1656249999999999,-0.95
"0:10.0,1:120.0,2:120.0,3:60.0,4:10.0,5:10.0",0.048093818850292756,-0.03999375181774599,0.27838406044657604,-0.5154079915376889,-0.08701364281341754,-1.4185728774119792,360,472,0.125,-0.9666666666666666
"0:10.0,1:150.0,2:10.0,3:60.0,4:10.0,5:10.0",0.05475333297249912,-0.07762140095613605,0.05551199394717142,0.8653784244221903,0.13393884130875772,-1.4575621925802758,377,401,0.1781250000000001,-0.6708333333333334
"0:10.0,1:150.0,2:10.0,3:90.0,4:10.0,5:10.0",0.055212961125033884,-0.08021839625346054,0.0732574151203928,0.34446655657698166,0.05969573281756646,-1.4060131614287916,380,405,0.1875,-0.6875
"0:10.0,1:150.0,2:10.0,3:120.0,4:10.0,5:10.0",0.05406475383698798,-0.07373078466799181,0.08994417435542157,-0.17157253636847966,-0.030207742964298623,-1.3982236731111013,377,410,0.1781250000000001,-0.7083333333333333
"0:10.0,1:150.0,2:10.0,3:150.0,4:10.0,5:10.0",0.051616354989384584,-0.059896818541010755,0.10110133088904923,-0.6901869332056331,-0.11220946177582358,-1.4359994254708242,367,414,0.1468750000000001,-0.7250000000000001
"0:10.0,1:150.0,2:10.0,3:170.0,4:10.0,5:10.0",0.049577275293451066,-0.04837559132291189,0.10390187978500352,-1.0399462215664,-0.1514585770314719,-1.482451244442784,358,417,0.11874999999999991,-0.7375
"0:10.0,1:150.0,2:30.0,3:30.0,4:10.0,5:10.0",0.05555902374776791,-0.08217372252942241,0.09273853940701933,1.0423501395574846,0.15166863011381929,-1.482814197757722,383,409,0.1968749999999999,-0.7041666666666666
"0:10.0,1:150.0,2:30.0,3:60.0,4:10.0,5:10.0",0.05655327942698078,-0.08779147529110456,0.10975353549164144,0.5186226325289613,0.0875044666074827,-1.4188530283598966,389,412,0.21562499999999996,-0.7166666666666666
"0:10.0,1:150.0,2:30.0,3:90.0,4:10.0,5:10.0",0.0559316601097508,-0.08427919599607309,0.12733571677856045,0.0016779641965790012,0.00029697366025518924,-1.3956259408874154,388,417,0.2124999999999999,-0.7375
"0:10.0,1:150.0,2:30.0,3:120.0,4:10.0,5:10.0",0.053861281056229574,-0.07258112085425063,0.14077907894652492,-0.5152408658225532,-0.08698809975349034,-1.418558355664855,380,423,0.1875,-0.7625
"0:10.0,1:150.0,2:30.0,3:150.0,4:10.0,5:10.0",0.05089686675336633,-0.05583155936335921,0.1464816972345654,-1.0387460832439803,-0.1513533818812308,-1.4822702297470205,366,427,0.14375000000000004,-0.7791666666666666
"0:10.0,1:150.0,2:60.0,3:10.0,4:10.0,5:10.0",0.0531584960597091,-0.06861023847701547,0.1606308266734142,0.86537842442219,0.13393884130875733,-1.457562192580275,378,429,0.1812499999999999,-0.7875000000000001
"0:10.0,1:150.0,2:60.0,3:30.0,4:10.0,5:10.0",0.053646031949425396,-0.07136491833264688,0.1722900304497103,0.5186226325289621,0.08750446660748268,-1.4188530283598972,382,432,0.1937500000000001,-0.8
"0:10.0,1:150.0,2:60.0,3:60.0,4:10.0,5:10.0",0.05302395954182616,-0.06785007898216228,0.18987743254515138,0.001512262255989958,0.00026764700962560254,-1.3956258941080457,381,438,0.19062500000000004,-0.825
"0:10.0,1:150.0,2:60.0,3:90.0,4:10.0,5:10.0",0.050953185440835005,-0.056149771739421844,0.20331879855743185,-0.5154079913784608,-0.08701364278908273,-1.4185728773981416,371,445,0.15937500000000004,-0.8541666666666667
"0:10.0,1:150.0,2:60.0,3:120.0,4:10.0,5:10.0",0.04798860377683266,-0.039399264623052384,0.2090185515985698,-1.0389158059071497,-0.15136827174257692,-1.4822958211310329,356,450,0.11250000000000004,-0.875
"0:10.0,1:150.0,2:90.0,3:10.0,4:10.0,5:10.0",0.045653015160276596,-0.02620269992134055,0.22417599009684475,0.3444665565769816,0.05969573281756635,-1.4060131614287912,344,457,0.07499999999999996,-0.9041666666666666
"0:10.0,1:150.0,2:90.0,3:30.0,4:10.0,5:10.0",0.04505930358022817,-0.022848105184616045,0.23567195398683857,0.0016779641965797701,0.00029697366025541476,-1.3956259408874152,341,462,0.06562500000000004,-0.925
"0:10.0,1:150.0,2:90.0,3:60.0,4:10.0,5:10.0",0.0429880763888679,-0.011145237886422375,0.24911854080764115,-0.5154079913784605,-0.08701364278908268,-1.4185728773981419,330,468,0.03125,-0.95
"0:10.0,1:150.0,2:90.0,3:90.0,4:10.0,5:10.0",0.04002349373413056,0.005605274827806907,0.2548182941989393,-1.0389159714904537,-0.15136828626716015,-1.482295846099489,312,471,-0.025000000000000022,-0.9624999999999999
"0:10.0,1:150.0,2:120.0,3:10.0,4:10.0,5:10.0",0.033615967738443206,0.04180913829102195,0.2576754692363994,-0.17157253636847963,-0.030207742964298987,-1.3982236731111015,276,475,-0.13749999999999996,-0.9791666666666667
"0:10.0,1:170.0,2:10.0,3:30.0,4:10.0,5:10.0",0.053904907434115974,-0.07282761902361573,0.06683313526484057,1.0411499241740532,0.1515638654266387,-1.482632921962778,374,404,0.16874999999999996,-0.6833333333333333
"0:10.0,1:170.0,2:10.0,3:60.0,4:10.0,5:10.0",0.054895630539208054,-0.07842541200187608,0.08385491436422718,0.5174407885241835,0.08732412731541368,-1.4187498498043347,380,407,0.1875,-0.6958333333333333
"0:10.0,1:170.0,2:10.0,3:90.0,4:10.0,5:10.0",0.05427036206118564,-0.07489251418431733,0.10143283482055587,0.0005051279469132074,8.939985943811706e-05,-1.3956257143109545,378,412,0.1812499999999999,-0.7166666666666666
"0:10.0,1:170.0,2:10.0,3:120.0,4:10.0,5:10.0",0.052197193985273296,-0.06317868048202907,0.1148620377735312,-0.5164226403796741,-0.08716866473071463,-1.4186611326918293,370,417,0.15625,-0.7375
"0:10.0,1:170.0,2:10.0,3:150.0,4:10.0,5:10.0",0.0492315980704701,-0.0464224426362741,0.12054439219418005,-1.0399462215664002,-0.15145857703147206,-1.4824512444427846,357,421,0.11562500000000009,-0.7541666666666667
"0:10.0,1:170.0,2:30.0,3:10.0,4:10.0,5:10.0",0.05260135409597935,-0.06546226972928253,0.10942442973970519,1.0411499241740536,0.15156386542663897,-1.4826329219627776,371,416,0.15937500000000004,-0.7333333333333334
"0:10.0,1:170.0,2:30.0,3:30.0,4:10.0,5:10.0",0.05343496312410197,-0.07017233527661108,0.12041912680584022,0.6925659647045992,0.11252974856641887,-1.4362661941891257,376,418,0.17500000000000004,-0.7416666666666667
"0:10.0,1:170.0,2:30.0,3:60.0,4:10.0,5:10.0",0.05335562932649342,-0.0697240827094741,0.1383593207287429,0.17375780897100906,0.030588399530573816,-1.3982900909810159,377,423,0.1781250000000001,-0.7625
"0:10.0,1:170.0,2:30.0,3:90.0,4:10.0,5:10.0",0.051723978800318024,-0.060504915606751905,0.15366292454354613,-0.34227571387554834,-0.05933191375786344,-1.405882852904344,371,428,0.15937500000000004,-0.7833333333333334
"0:10.0,1:170.0,2:30.0,3:120.0,4:10.0,5:10.0",0.04897742509990914,-0.04498631213469548,0.1622352525165006,-0.863155605604153,-0.13368798982720206,-1.4572656363560452,358,433,0.11874999999999991,-0.8041666666666667
"0:10.0,1:170.0,2:60.0,3:10.0,4:10.0,5:10.0",0.047134286432982654,-0.0345721927560109,0.17951248200615588,0.5174407885241837,0.08732412731541389,-1.418749849804335,350,440,0.09375,-0.8333333333333333
"0:10.0,1:170.0,2:60.0,3:30.0,4:10.0,5:10.0",0.04689783855840474,-0.03323621275794204,0.19142559389580704,0.1737578089710089,0.030588399530573913,-1.3982900909810163,349,444,0.09062499999999996,-0.8500000000000001
"0:10.0,1:170.0,2:60.0,3:60.0,4:10.0,5:10.0",0.04526545120213533,-0.024012882410913212,0.2067332152340626,-0.34244200076404274,-0.05935953848304993,-1.4058927155289087,342,451,0.06875000000000009,-0.8791666666666667
"0:10.0,1:170.0,2:60.0,3:90.0,4:10.0,5:10.0",0.042518645177579174,-0.008492853254594243,0.21530289240875305,-0.8633244698612403,-0.1337070701620071,-1.4572881458902989,327,457,0.02187500000000009,-0.9041666666666666
"0:10.0,1:170.0,2:90.0,3:10.0,4:10.0,5:10.0",0.03629519198642976,0.0266709603223962,0.22450703275384978,0.0005051279469134488,8.939985943805932e-05,-1.395625714310955,293,466,-0.08437499999999998,-0.9416666666666667
"0:10.0,1:170.0,2:90.0,3:30.0,4:10.0,5:10.0",0.03505236206369884,0.03369320960562856,0.23414582800197556,-0.34227571387554845,-0.059331913757863494,-1.4058828529043441,286,469,-0.10624999999999996,-0.9541666666666666
"0:10.0,1:170.0,2:90.0,3:60.0,4:10.0,5:10.0",0.03230481920904871,0.04921740200625422,0.24271952270011823,-0.863324469861241,-0.13370707016200695,-1.457288145890299,269,472,-0.15937500000000004,-0.9666666666666666
"0:10.0,1:170.0,2:120.0,3:10.0,4:10.0,5:10.0",0.022987547137261317,0.10186194003290025,0.23237716039096273,-0.5164226403796742,-0.08716866473071413,-1.4186611326918288,218,475,-0.31875,-0.9791666666666667
"0:30.0,1:10.0,2:120.0,3:150.0,4:10.0,5:10.0",0.13375487920455667,-0.16062988517576254,0.010846895874295173,-0.15128592537038482,-0.08666403983352654,-1.0544193976761516,432,336,0.3500000000000001,-0.3999999999999999
"0:30.0,1:10.0,2:120.0,3:170.0,4:10.0,5:10.0",0.12939349759124968,-0.15306440350979325,0.019122246883228,-0.4633093412234217,-0.25215359526545883,-1.1076269792048532,428,341,0.3374999999999999,-0.4208333333333334
"0:30.0,1:10.0,2:150.0,3:60.0,4:10.0,5:10.0",0.154258367898142,-0.19619631378785757,0.029423193839435813,0.801696452932759,0.3927091111961298,-1.216049487558654,460,324,0.4375,-0.3500000000000001
"0:30.0,1:10.0,2:150.0,3:90.0,4:10.0,5:10.0",0.15557556131081485,-0.1984811866785322,0.04716861501265722,0.3057530951095913,0.17181741041240017,-1.074384426775755,465,325,0.453125,-0.35416666666666674
"0:30.0,1:10.0,2:150.0,3:120.0,4:10.0,5:10.0",0.15228505121509783,-0.192773295003823,0.06385537424768613,-0.15128592537038488,-0.08666403983352705,-1.0544193976761518,464,329,0.44999999999999996,-0.37083333333333335
"0:30.0,1:10.0,2:150.0,3:150.0,4:10.0,5:10.0",0.14526847745680124,-0.180601977556078,0.07501253078131369,-0.6282375598145948,-0.3266725251810773,-1.1548267874753035,457,336,0.4281250000000001,-0.3999999999999999
"0:30.0,1:10.0,2:150.0,3:170.0,4:10.0,5:10.0",0.13942492255578032,-0.17046544024118646,0.077813079677268,-0.9823871406479456,-0.4471410861463622,-1.289910499303176,450,341,0.40625,-0.4208333333333334
"0:30.0,1:10.0,2:170.0,3:30.0,4:10.0,5:10.0",0.15657872658100552,-0.20022132985619662,0.06683304338859701,0.9836602319834203,0.44747191102570694,-1.2904611605195757,470,327,0.46875,-0.36250000000000004
"0:30.0,1:10.0,2:170.0,3:60.0,4:10.0,5:10.0",0.15941792157072043,-0.20514634663878795,0.08385482248798355,0.4642574406678256,0.25261194272439297,-1.1078637309879045,478,327,0.4937499999999999,-0.36250000000000004
"0:30.0,1:10.0,2:170.0,3:90.0,4:10.0,5:10.0",0.1576260393375334,-0.20203805358289553,0.10143274294431251,0.00044441866167062636,0.00025620037943203066,-1.0478473076301134,479,330,0.49687499999999996,-0.375
"0:30.0,1:10.0,2:170.0,3:120.0,4:10.0,5:10.0",0.1516847946207177,-0.19173205838152085,0.11486194589728756,-0.4633093412234221,-0.252153595265459,-1.1076269792048536,474,337,0.48124999999999996,-0.40416666666666656
"0:30.0,1:10.0,2:170.0,3:150.0,4:10.0,5:10.0",0.1431860475747071,-0.17698968528485373,0.12054430031793655,-0.9823871406479456,-0.4471410861463619,-1.2899104993031751,464,344,0.44999999999999996,-0.43333333333333335
"0:30.0,1:30.0,2:90.0,3:120.0,4:10.0,5:10.0",0.12341107397366782,-0.14268697722386278,0.001494280682750121,0.46535807060105616,0.2531436204371236,-1.1081390990016755,416,344,0.30000000000000004,-0.43333333333333335
"0:30.0,1:30.0,2:90.0,3:150.0,4:10.0,5:10.0",0.12162964925904599,-0.13959682432904566,0.019076456279304127,0.0014762967500070662,0.0008510614250634194,-1.0478478789097567,418,346,0.3062499999999999,-0.44166666666666665
"0:30.0,1:30.0,2:90.0,3:170.0,4:10.0,5:10.0",0.11805877155575285,-0.13340259227348453,0.028752194928422625,-0.30377490511298594,-0.17076117352244452,-1.0740472383714408,415,350,0.296875,-0.45833333333333326
"0:30.0,1:30.0,2:120.0,3:60.0,4:10.0,5:10.0",0.1434402449348393,-0.1774306293796481,0.03018248402156091,0.984750400528439,0.44775461586675835,-1.290933002043404,447,332,0.3968750000000001,-0.3833333333333333
